name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Manoj,M,5.0,1 Ratings,"Ayyappa Nagar-Krishnarajapura, Bangalore",,,Cooks,true,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
Bharoshi Yadav,B,4.9,11 Ratings,"Balagere Rd Varthur, Bangalore",,,Cooks,false,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
Cook,C,5.0,1 Ratings,"Building Ke Saamne Whitefield, Bangalore",,,Cooks,true,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
Prashanth,P,5.0,1 Ratings,"Chinnamma Layout Mahadevapura, Bangalore",,,Cooks,true,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
S S Domestic Help Providers,S,3.0,3 Ratings,"Police Station Krishnarajapuram, Bangalore",,,Housemaid,false,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
Yadav Cooking Services,Y,5.0,9 Ratings,"Balagere, Bangalore",,,Cooks,false,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
Personal Cook,P,5.0,1 Ratings,"Asharya Layout Hoodi, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.796Z
S M K Tents,+,4.9,186 Ratings,"Main Road Ramamurthy Nagar, Bangalore",,,Cooks; Caterers,true,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Deepak,D,5.0,2 Ratings,Bangalore,,,Cooks,false,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Ashok Cook,A,2.5,2 Ratings,"siddaganga layout Mahadevapura, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Svm Management Services,S,3.7,3 Ratings,"Krishnarajapuram, Bangalore",,,Housemaid,false,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Kalit Yadav Cook,K,5.0,58 Ratings,"Aecs Layout Kundalahalli, Bangalore",,,Cooks; Non Veg Food Cooks,true,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Raju Cooking,R,4.0,1 Ratings,"Gousala Road Garudacharpalya, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Shravan,S,5.0,1 Ratings,"Karthik Nagar-Marathahalli, Bangalore",,,Cooks; North Indian Food Cooks,false,false,false,false,true,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Deepak Cooks,D,0,0 Ratings,"Industrial Area Narasapura Kolar, Kolar",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Chinu Venki Cooking & Catering Services & Tourist & Travels Available,C,1.0,1 Ratings,"Main Temple Road Hoskote, Bangalore",,,Cooks; South Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Sri Lakshmi Venkateshwara Swamy Tent House And Catering Services,S,0,0 Ratings,"Dodda Dunnasandra Samethanahalli, Bangalore",,,Cooks; Caterers,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Task Tusker Online Solution Pvt Ltd,T,0,0 Ratings,"Byatarayanapura Kadugodi, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Laxman Cook,L,0,0 Ratings,"Kadugodi Main Road Kadugodi, Bangalore",,,Cooks; South Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Karamveer Lal Services,K,0,0 Ratings,"Ramegowda Nagar Kadugodi, Bangalore",,,Cooks; Non Veg Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Lalit Mahto North & South & Chinese Cook Services,L,0,0 Ratings,"Street No 5 Channasandra, Bangalore",,,Cooks; South Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Vivek Cook Services,V,0,0 Ratings,"5th Cross Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Chandrahas Food Enterprise,C,0,0 Ratings,"Vijayanagar Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Cook In,C,0,0 Ratings,"Kadugodi, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Sri Maruti Canteen,S,0,0 Ratings,"Old madras road Virgonagar, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Sri Sai Dhatta Enterprises,S,0,0 Ratings,"7th Cross Whitefield, Bangalore",,,Housemaid,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Sujeet,S,0,0 Ratings,"Itpl  Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
North Indian Cook,N,0,0 Ratings,"Extension Hope Farm Circle, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Muna Cook,M,0,0 Ratings,"Immadi Halli Road Whitefield, Bangalore",,,Cooks; North Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.797Z
Ram Avatar Cook,R,0,0 Ratings,"Whitefield Hope Farm Circle, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Shashi Prasad,S,0,0 Ratings,"ECC Road Whitefield Main Road, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Ajay Cook Whitefield Bangalore,A,0,0 Ratings,"Whitefield Main Road, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Cooking Service,C,0,0 Ratings,"Ashram Road Kadugodi, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Munna,M,2.0,2 Ratings,"Immadhalli Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Ram Preet,R,0.5,1 Ratings,"Immadihalli road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Ramprit Cooking Service,R,0,0 Ratings,"Ecc Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.798Z
Rati Parida,R,0,0 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Food Supply,F,0,0 Ratings,"Road Gandhi Pura Whitefield, Bangalore",,,Caterers Upto 50 Persons; Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Shree Domestic Help Service,S,0,0 Ratings,"Gandhi Nagar Whitefield, Bangalore",,,Cooks; Baby Sitting At Home,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Cooking Services,C,0,0 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Northsouthcook,N,0,0 Ratings,"Whitefield ITPL Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
