name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Gayatri Music Classes,G,4.7,66 Ratings,"Nagar Jp Nagar 6th Phase, Bangalore",,,Hobby Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Sai Cubes,+,4.8,14 Ratings,"Bull Temple Road Thyagaraj Nagar, Bangalore",,,Arts & Crafts Classes; Abacus Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Ingene Skills Academy,+,4.8,126 Ratings,"Bank Layout Bannerghatta Road, Bangalore",,09980231023,Summer Camps; Handwriting Classes,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Young Innovators Educational Services Pvt Ltd,+,4.9,93 Ratings,"21st Main Vijayanagar, Bangalore",,,Hobby Classes For Children; Hobby Classes,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Deeptanshu Art And Hobby Classes,+,4.0,1 Ratings,"3rd Main Jp Nagar 1st Phase, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Towering Heights Kindergarten,T,3.7,16 Ratings,"2nd Stage Vijayanagar, Bangalore",,,Hobby Classes; Nursery Schools,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Jayanthi Arts,J,5.0,2 Ratings,"8th Cross Jayanagar 7th Block, Bangalore",,,Flower Decorators; Hobby Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Natya Taranga Nrithyalaya,N,4.0,2 Ratings,"Rpc Layout Vijayanagar, Bangalore",,,Dance Classes; Dance Classes For Bharatnatyam,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
Anamika Choudhary,A,3.0,1 Ratings,"6th Main Road Thyagaraj Nagar, Bangalore",,,Drawing Classes; Hobby Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.496Z
The Structural School Of Fine Arts,+,4.5,103 Ratings,"17th Cross Vijayanagar, Bangalore",,,Music Classes; Tutorials,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Young Creators Den,Y,4.5,9 Ratings,"7th Cross Banashankari 1st Stage, Bangalore",,,Summer Camps; Libraries,false,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Magic Touch School Of Arts,M,4.0,11 Ratings,"10th Cross Hanumantha Nagar, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Handwriting A One.com,+,4.8,357 Ratings,Bangalore,,09972952858,Summer Camps; Handwriting Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Kids To Chefs,+,3.5,6 Ratings,"A Cross Banashankari 2nd Stage, Bangalore",,,Hobby Classes For Children; Cookery Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Honey Herbal Beauty Parlour,H,4.3,4 Ratings,"9th K Main Road Vijayanagar, Bangalore",,,Beauty Parlours; Women Beauty Parlours,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Little Millennium,+,4.7,425 Ratings,"Channanayakanapalya Nagasandra, Bangalore",,,Business Owned By Women,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Gyanpro,+,4.7,192 Ratings,"38th Cross Jayanagar 5th Block, Bangalore",,,Workshop For Science; Acting Classes,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Utsaha Summer Camp,+,4.8,18 Ratings,"B Main Jayanagar 7th Block, Bangalore",,,Summer Camps; Drawing Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
School Project Kart,+,4.5,22 Ratings,"2nd Banashankari 2nd Stage, Bangalore",,,Education Consultants; School Project Model Manufacturers,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Kids Studio,K,4.5,2 Ratings,"29th Cross Jayanagar 7th Block, Bangalore",,,Summer Camps; Dance Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Dimension,+,4.9,53 Ratings,"Netkalappa Circle Basavanagudi, Bangalore",,08867842994,Dance Classes; Music Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
S H Fashion Designing Institute,+,4.8,11 Ratings,"Road 2nd Jayanagar 9th Block, Bangalore",,,Institutes; Fashion Designing Institutes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Graphology School Of India and Handwriting School Of India,+,4.7,146 Ratings,"26th A Main Jayanagar 9th Block, Bangalore",,,English Handwriting Classes; Handwriting Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Ravi,+,4.8,12 Ratings,"11th Main Jayanagar 4th Block, Bangalore",,,Painting Classes; Drawing Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Bangalore Peoples Tree,B,3.0,1 Ratings,"2a Crs Basaveshwara Nagar, Bangalore",,,Kindergartens; Schools,false,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Zebra Robotics,+,4.3,6 Ratings,"18th Main Jayanagar 4th T Block, Bangalore",,,Robotic Training Centres; Hobby Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Sun Shine Labz,+,4.2,78 Ratings,"Layout Jp Nagar 5th Phase, Bangalore",,,Institutes; Computer Training Institutes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
LIFEACE,L,5.0,1 Ratings,Bangalore,,,Hobby Classes; MS Excel Training Institutes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Glitterers Dance and Fitness Studio,+,4.4,260 Ratings,"No328/12 Jayanagar 2nd Block, Bangalore",,,Get Your Own Trainer,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Mamathas Creations,M,5.0,2 Ratings,"Main Road Jayanagar 2nd Block, Bangalore",,,Painting Classes; Dance Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Sri Rajarajeshwari Computer Embroidery,S,3.0,1 Ratings,"Dr Raj Kumar Rasthe Rajajinagar, Bangalore",,,Embroidery Job Works; Hobby Classes,false,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Jnana Lahari Institute,J,4.6,5 Ratings,"1st Blk East Jayanagar, Bangalore",,,Dance Classes; Music Classes,false,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Educare Center,+,4.6,198 Ratings,"BTM Btm Layout 2nd Stage, Bangalore",,09980142962,Tailoring Classes; Drawing Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.497Z
Eurokids Rukmininagar,+,4.8,253 Ratings,"Rukmini Nagar Nagasandra, Bangalore",,09054863284,Day Care Centres; Pre Schools,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Unnati Kids Library Electronic City,+,4.3,77 Ratings,"Electronic City Phase 1, Bangalore",,,Children Libraries; Libraries,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Dream Strokes,D,4.0,1 Ratings,"Manjunath Nagar Rajajinagar, Bangalore",,,Painting Classes; Institutes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Parisara Montessori House Of Children,+,4.7,37 Ratings,"Cross Mahalakshmipuram Layout, Bangalore",,,Playgroups; Schools,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
