name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Uniq Fine Arts,U,5.0,1 Ratings,"3 Phase Yeshwanthpur, Bangalore",,,Charcoal Sketching Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.296Z
National School Of Drama Bengaluru Centre,+,4.3,164 Ratings,"Kajana Mallathahalli, Bangalore",,,Drama Classes; Acting Classes,false,false,false,true,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.296Z
Padmini Raghuram,P,4.0,3 Ratings,"17th Cross Mathikere, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Perfect Institute Of Fine Arts,P,3.9,4 Ratings,"Main Road Chikka Bommasandra, Bangalore",,,Hobby Classes For Children; Institutes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Hobby Ideas,H,3.2,4 Ratings,"Mathikere, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Parisara Montessori House Of Children,+,4.7,37 Ratings,"Cross Mahalakshmipuram Layout, Bangalore",,,Playgroups; Schools,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Music Kids,M,3.2,6 Ratings,"9th Block Nagarbhavi 2nd Stage, Bangalore",,,Music Classes; Music Classes For Guitar,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Bangalore Peoples Tree,B,3.0,1 Ratings,"2a Crs Basaveshwara Nagar, Bangalore",,,Kindergartens; Schools,false,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
SRS Abacus,S,5.0,1 Ratings,"Lay Out Vijayanagar Attiguppe, Bangalore",,,Summer Camps; Abacus Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Honey Herbal Beauty Parlour,H,4.3,4 Ratings,"9th K Main Road Vijayanagar, Bangalore",,,Beauty Parlours; Women Beauty Parlours,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Savis Fashion Studio,+,4.6,140 Ratings,"14th Cross Judicial Layout, Bangalore",,,Tailoring Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Raghavendra P Revankar,R,3.0,1 Ratings,"Rajajinagar 1st Block, Bangalore",,,Hobby Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Natya Taranga Nrithyalaya,N,4.0,2 Ratings,"Rpc Layout Vijayanagar, Bangalore",,,Dance Classes; Dance Classes For Bharatnatyam,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Arts Film Academy,+,4.9,44 Ratings,"Subedarpalya Yeshwanthpur Circle, Bangalore",,09980781101,Videography,true,false,false,true,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Art Film Academy,+,4.8,6 Ratings,"Main Road Parimala Nagar, Bangalore",,,Computer Training Institutes; Tutorials,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
The Structural School Of Fine Arts,+,4.5,103 Ratings,"17th Cross Vijayanagar, Bangalore",,,Music Classes; Tutorials,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Young Innovators Educational Services Pvt Ltd,+,4.9,93 Ratings,"21st Main Vijayanagar, Bangalore",,,Hobby Classes For Children; Hobby Classes,true,false,false,true,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Mudrika Foundation For Indian Performing Arts,M,4.0,20 Ratings,"18th Cross Malleswaram West, Bangalore",,,Dance Classes; Dance Classes For Bharatnatyam,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Divya's Art Room,D,5.0,1 Ratings,"Layout Rajarajeshwari Nagar, Bangalore",,,Arts & Crafts Classes; Hobby Classes,false,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Dream Strokes,D,4.0,1 Ratings,"Manjunath Nagar Rajajinagar, Bangalore",,,Painting Classes; Institutes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Ninaadrang,+,5.0,8 Ratings,"Main Road Rajarajeshwari Nagar, Bangalore",,,Dance Classes; Music Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Handwriting A One.com,+,4.7,360 Ratings,Bangalore,,09972952858,Summer Camps; Handwriting Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Madhuri Cooking & Hobby Classes,M,5.0,2 Ratings,"Rajajinagar Rajajinagar, Bangalore",,,Hobby Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Citrine Classes,C,3.9,17 Ratings,"AECS Layout Sanjay Nagar, Bangalore",,09980231564,,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Towering Heights Kindergarten,T,3.7,16 Ratings,"2nd Stage Vijayanagar, Bangalore",,,Hobby Classes; Nursery Schools,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Rainbow Club Kids Library,+,4.4,18 Ratings,"17th Cross Malleswaram West, Bangalore",,,Children Libraries; Dance Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Sri Rajarajeshwari Computer Embroidery,S,3.0,1 Ratings,"Dr Raj Kumar Rasthe Rajajinagar, Bangalore",,,Embroidery Job Works; Hobby Classes,false,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Kre8ive Kolors,+,4.9,14 Ratings,"8th Main Malleswaram West, Bangalore",,,Madhubani Painting Classes; Drawing Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Ronav Hobby Classes,R,4.5,1 Ratings,"Prakash Nagar, Bangalore",,,Hobby Classes; Kuchu Work Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Little Daffodils,+,4.6,18 Ratings,"3rd Stage Rajarajeshwari Nagar, Bangalore",,,Schools; Day Care Centres,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
World Of Science,+,5.0,2 Ratings,"Devasathana Marga Angol, Belgaum",,,Educational Institutions; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.297Z
Tarang Hobby Studio,+,4.8,20 Ratings,"R C Nagar, Belgaum",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Pinwheel Montessori School And Activity Centre,P,4.8,4 Ratings,"BEML Layout Rajarajeshwari Nagar, Bangalore",,,Nursery Schools; Schools,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Artihc Creations,+,4.5,4 Ratings,"Vinayakanagar Hebbal, Bangalore",,,Painting Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Cubby Tales,+,4.9,80 Ratings,"Bengaluru Hebbal, Bangalore",,,Pre Schools; Nursery Schools,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Anncee,A,3.0,1 Ratings,"Bhuvaneshwari Nagar Hebbal, Bangalore",,,Hobby Classes; Cookery Classes,false,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Kriti Hobby Classes & Tuitions,K,4.0,2 Ratings,"R T Nagar Rt Nagar, Bangalore",,,Tutorials; Dance Classes,false,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Roots Early Learning School,+,4.5,47 Ratings,"Main Road Coffee Bord Layout, Bangalore",,,Kindergartens; Schools,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Poshan,P,4.3,18 Ratings,"Judicial Layout Rt Nagar, Bangalore",,,Playgroups; Day Care Centres,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Little Woods School,+,4.8,4 Ratings,"No 451 Uttarahalli, Bangalore",,,Montessori Schools; Schools,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Tattoos Praveen D,T,5.0,1 Ratings,"5th Main Road.5th Cross Rt Nagar, Bangalore",,,Painting Classes; Drawing Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Go Bananas,G,4.0,1 Ratings,"Vasanth Nagar, Bangalore",,,Party Organisers; Summer Camps,false,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Keys Academy,+,4.8,24 Ratings,"Layout KV Jairam Road Jakkur, Bangalore",,07383178044,Dance Classes; Music Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
LIFEACE,L,5.0,1 Ratings,Bangalore,,,Hobby Classes; MS Excel Training Institutes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Tailoring Classes By Rabiya J,+,4.8,135 Ratings,"Sultanpalya Main Road Rt Nagar, Bangalore",,,Tailoring Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Shabanas Creatives Hobby Classes,S,3.3,3 Ratings,"Kanaka Nagar-Rt Nagar, Bangalore",,,Candle Making Classes; Cookery Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Sai Cubes,+,4.8,14 Ratings,"Bull Temple Road Thyagaraj Nagar, Bangalore",,,Arts & Crafts Classes; Abacus Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Saraswathi Sangeetha School Of Arts,+,4.6,30 Ratings,"3rd Cross Road Hebbal, Bangalore",,,,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Magic Touch School Of Arts,M,4.0,11 Ratings,"10th Cross Hanumantha Nagar, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Global Art Thanisandra,+,4.8,18 Ratings,"Thanisandra Road Chokkanahalli, Bangalore",,,Drawing Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Young Creators Den,Y,4.5,9 Ratings,"7th Cross Banashankari 1st Stage, Bangalore",,,Summer Camps; Libraries,false,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Swetha Geetha Tailoring Class,S,3.9,4 Ratings,"Kothnoor Post. Konanakunte, Bangalore",,,Arts & Crafts Classes; Tailoring Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Aim Montessori,+,4.8,95 Ratings,"Bank Colony Uttarahalli, Bangalore",,,Baby Sitters; Language Classes For Kannada,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Natya Niketan,+,4.6,30 Ratings,"10th Crs Padmanabhanagar, Bangalore",,,Dance Classes; Dance Classes For Bharatnatyam,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Kara 4 Kids,+,3.7,45 Ratings,"Jayamahal Extension Benson Town, Bangalore",,,Nursery Schools; Schools,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Anamika Choudhary,A,3.0,1 Ratings,"6th Main Road Thyagaraj Nagar, Bangalore",,,Drawing Classes; Hobby Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Hobbies Unlimited,H,3.0,3 Ratings,"Millers Road Benson Town, Bangalore",,,Music Classes; Cookery Classes,false,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
National School Of Drama,N,4.3,46 Ratings,"Tank Bund Road Gandhi Nagar, Bangalore",,,Hobby Classes; Drama Classes,false,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Dimension,+,4.9,53 Ratings,"Netkalappa Circle Basavanagudi, Bangalore",,08867842994,Dance Classes; Music Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Deeptanshu Art And Hobby Classes,+,4.0,1 Ratings,"3rd Main Jp Nagar 1st Phase, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Fun With Crochet Krafts,F,5.0,3 Ratings,"Benson Cross Road Benson Town, Bangalore",,,Cookery Classes; Cookery Classes For Cake,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Jayanthi Arts,J,5.0,2 Ratings,"8th Cross Jayanagar 7th Block, Bangalore",,,Flower Decorators; Hobby Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.298Z
Kids To Chefs,+,3.5,6 Ratings,"A Cross Banashankari 2nd Stage, Bangalore",,,Hobby Classes For Children; Cookery Classes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Latas Creativity,L,3.6,15 Ratings,"Rd Crs Cunningham Road, Bangalore",,,Gift Box Making Classes; Institutes,true,false,false,false,false,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Talent Passion Institute Of Fashion Designing and Tailoring,+,4.7,92 Ratings,"Coles Road Frazer Town, Bangalore",,,Hobby Classes; Tailoring Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Gyanpro,+,4.7,192 Ratings,"38th Cross Jayanagar 5th Block, Bangalore",,,Workshop For Science; Acting Classes,true,false,false,true,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Utsaha Summer Camp,+,4.8,18 Ratings,"B Main Jayanagar 7th Block, Bangalore",,,Summer Camps; Drawing Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Institute Of Baking And Cake Art,+,4.0,"1,023 Ratings","No.46/3 Mission Road, Bangalore",,,Bakery Institutes; Institutes,true,false,false,true,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Mamathas Creations,M,5.0,2 Ratings,"Main Road Jayanagar 2nd Block, Bangalore",,,Painting Classes; Dance Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Kids Studio,K,4.5,2 Ratings,"29th Cross Jayanagar 7th Block, Bangalore",,,Summer Camps; Dance Classes,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
Glitterers Dance and Fitness Studio,+,4.4,260 Ratings,"No328/12 Jayanagar 2nd Block, Bangalore",,,Get Your Own Trainer,true,false,false,false,true,Hobby Classes,,Shivamogga,2025-06-03T15:02:20.299Z
